"PartSop_AbsoluteIntervallicTrimRatio","PartSop_Ambitus","PartSop_AscendingIntervallicMean","PartSop_AverageDuration","PartSop_DescendingIntervallicStd","PartSop_DottedRhythm","PartSop_HighestNoteIndex","PartSop_IntervallicKurtosis","PartSop_IntervallicMean","PartSop_IntervallicSkewness","PartSop_IntervallicTrimRatio","PartSop_IntervalsAugmentedAsc_Per","PartSop_IntervalsAugmentedDesc_Per","PartSop_IntervalsBeyondOctaveAsc_Per","PartSop_IntervalsBeyondOctaveDesc_Per","PartSop_IntervalsDiminishedAsc_Per","PartSop_IntervalsDiminishedDesc_Per","PartSop_IntervalsMajorAll_Per","PartSop_IntervalsMajorAsc_Per","PartSop_IntervalsMinorAll_Per","PartSop_IntervalsPerfectAll_Per","PartSop_IntervalsPerfectAsc_Per","PartSop_IntervalsPerfectDesc_Per","PartSop_IntervalsWithinOctaveDesc_Per","PartSop_LargestSemitonesAsc","PartSop_LargestSemitonesDesc","PartSop_LeapsAsc_Per","PartSop_LeapsDesc_Per","PartSop_RhythmInt","PartSop_StepwiseMotionAll_Per","PartSop_SyllabicRatio","PartSop_TrimmedAbsoluteIntervallicStd","PartSop_VoicePresence","y","PartSop_LargestIntervalAll_M9","PartSop_LargestIntervalAll_P8"
-0.0948815472586067,-0.710211559962037,-0.1261123701069,-0.626015000418347,-0.763558608685712,-0.100042237103804,-0.743962452153807,-0.552050064337504,-0.369614366216477,0.582324259048363,-0.817792358019121,0.730445876099274,-0.485281197029374,-0.696019841208689,-0.327695780864305,-0.733808618572149,-0.67051635910956,1.535804830545,0.0488711612582046,-0.0495849508445997,-1.44879917681874,0.595193990011713,-0.401996264497372,1.84547579256532,-0.596396257762758,1.48231571464903,-0.142024943826402,-1.55810421262701,0.181455185616012,1.95718661666171,0.293288141465346,-0.628692059339518,-0.513191864970178,"Feminine",-0.404708713784664,1.23709114477995
-0.130812857896068,0.321740136224413,-0.411008346821439,-1.10599786699133,-1.88550856255986,1.42387450730532,0.449869821283861,1.59349181701205,0.514716373937922,2.38721933283809,3.06268202177934,-0.396342889251778,0.221632341998015,0.687392706210986,-0.327695780864305,-0.246861152992623,-0.67051635910956,0.321639282781703,-0.672427453505296,1.45393701141021,-1.18995248843579,-0.861117979723876,-1.63051038577543,1.2543791899246,0.501716766806798,0.715936366060339,-0.709245924693121,-1.32337170417606,0.5468743713388,1.27510123909498,0.329910433026918,-1.40953163893995,-0.488837378594965,"Feminine",-0.404708713784664,-0.807414449455619
-0.785241729051889,0.66572403495323,-0.546142624436799,0.441618938007366,-0.00605334965283166,-0.189104786548998,0.0519257301379719,-0.257270015833329,0.560485128426869,-0.863131004130815,0.792752338991197,-0.766541941486642,-0.485281197029374,-0.696019841208689,-0.327695780864305,-0.273133667414587,-0.67051635910956,0.359702780160168,0.335348500095039,-0.874519987498175,0.392904389609968,0.981465126984694,0.175286814244621,-0.229836002004414,-0.596396257762758,-0.0504429825283554,0.16162383889779,-0.635449397911883,1.27511392607158,0.280791547584491,1.82982896048834,-0.251484911855802,0.27432434547137,"Feminine",-0.404708713784664,1.23709114477995
0.418759563228367,1.00970793368205,-0.547416195107608,-0.228069541579583,0.793411675164363,0.106039030823409,0.847813912429751,0.385047685987872,0.685028791514086,-1.70722060733805,0.701419052877603,-0.766541941486642,0.464429594504123,-0.696019841208689,3.27795503803702,-0.0796136747222416,0.207634824224221,1.35997639101346,1.12033048489302,-1.078192373416,-0.62642973134961,0.170712384012109,-0.9990747474595,-0.220534759565015,-1.3284716074758,-1.96639135400009,-0.640042151617865,-0.864084042444535,0.586658138544052,0.996743798232832,1.25151040017391,-0.346924568055854,0.834950055554042,"Feminine",-0.404708713784664,-0.807414449455619
-0.198108717582236,1.00970793368205,-0.912499114718501,-1.11935914202192,-1.46351654605991,1.1511198879899,0.449869821283861,2.48595764425265,0.536121524600625,1.85576613998579,2.34798130043331,-0.364735712967051,0.281987820250087,0.304997989261472,-0.327695780864305,-0.205286129250507,-0.67051635910956,0.213863729657203,-0.279798144237634,1.62843280386342,-1.20560347455699,-0.975067284734409,-1.48274219245267,0.820562382824812,1.23379211651984,-0.0504429825283554,-1.05212924276555,-1.29221311013684,0.518802258188843,1.40930285458592,-0.223667074867264,-1.52227237282175,-0.779873490778797,"Feminine",-0.404708713784664,-0.807414449455619
-0.654328003953329,-1.39817935741967,-1.29472098027783,0.454025940104499,-0.756543223608913,-0.521604971144385,0.0519257301379719,0.406432936718996,-0.208157860973503,0.173775883172083,-0.615369792354907,2.02229091868267,-0.485281197029374,-0.00123931739347468,-0.327695780864305,0.733526411040829,0.314313930940325,1.26099676930786,1.00803224637026,0.552650828566743,-1.87882034585875,-1.63333962441179,-1.13116282779332,0.27410233398444,-0.230358582906239,0.715936366060339,-0.879078010346721,-0.998875687498185,0.0775653437406828,1.51492274150274,0.481753735466425,-1.77269174707537,0.488400416292591,"Feminine",-0.404708713784664,-0.807414449455619
-0.574832315499709,0.321740136224413,-1.69347558414768,0.211861863766958,-0.512116979796866,-0.12057288973565,0.847813912429751,0.946894753363148,0.264008546801011,-0.401849097861486,0.0814360658104744,1.38894910501827,0.200721731587857,-0.248522843522361,-0.327695780864305,-0.0249933907653075,0.439532095204777,0.150963206942011,0.882144134145027,1.22294824733493,-1.14083786141043,-1.56941539944302,-0.785149668825052,-0.601989203966798,1.23379211651984,-0.0504429825283554,-1.07943578408197,-0.819936789190426,-0.0562586601273913,0.982529839721372,1.52793247803399,-1.32601396422446,0.0529573406438,"Feminine",-0.404708713784664,-0.807414449455619
-0.763140034181364,-0.710211559962037,-0.897735329010903,-0.395725936913898,-0.64187386064118,-0.285654783154729,0.449869821283861,0.0595919634721572,0.264008546801011,-0.124790132057638,0.0814360658104744,-0.0143093018805314,0.232931659305149,-0.696019841208689,-0.327695780864305,-0.239077776919422,-0.00642000967532175,-0.0695748730792352,0.339111252822405,1.33496776627164,-0.813863258385102,-1.54424750097242,-0.338253808419787,-0.200179109649427,-0.596396257762758,-0.0504429825283554,-0.0606605663621312,0.216083364524803,0.411856814078704,0.0441695146749881,1.24063081563359,-0.991574691681676,0.020822623828518,"Feminine",-0.404708713784664,1.23709114477995
0.0834216432554992,-0.0222437625044037,-0.857430225528606,-1.00413032041753,-0.73476343911997,0.7933185936333,0.847813912429751,0.67419150316881,-1.03307649781211,0.385901445456461,-0.174060067434723,0.875140192770006,0.559676752375942,-0.696019841208689,-0.327695780864305,-0.733808618572149,0.295705219064381,-0.669274524116778,-0.302994997682361,-0.532909951737957,0.951961648729228,-1.03359669400373,-0.98401838878978,-1.34783905859502,-0.596396257762758,-0.0504429825283554,-0.569411281487551,-0.231939326385911,0.847908053276464,-0.855414886118209,-0.277412048141179,-0.325688436492729,-0.394666697944135,"Feminine",-0.404708713784664,1.23709114477995
-0.731387109605938,0.66572403495323,-1.65946690779769,-0.338134766343578,-0.17431323735758,-0.246220483842551,2.04164618586742,-0.0561609448972144,0.148323492264606,-1.45931425869991,-0.91993923317634,1.11250379233887,0.167106343071223,-0.696019841208689,-0.327695780864305,2.41190735915984,-0.368900911839291,0.0893009522302952,0.964953311232787,1.32961905448646,-1.20549261215947,-0.99231503074464,-0.436150404525784,-0.451390301205978,-0.596396257762758,-0.0504429825283554,-1.0728020715558,-0.480856459846695,0.479802526454427,1.09476611908021,2.64963594243156,-1.21327592734793,0.454875905484073,"Feminine",-0.404708713784664,1.23709114477995
