"PartSop_AbsoluteIntervallicTrimRatio","PartSop_Ambitus","PartSop_AverageDuration","PartSop_DescendingIntervallicStd","PartSop_DottedRhythm","PartSop_HighestNoteIndex","PartSop_IntervallicKurtosis","PartSop_IntervallicMean","PartSop_IntervallicTrimDiff","PartSop_IntervallicTrimRatio","PartSop_IntervalsAugmentedAsc_Per","PartSop_IntervalsAugmentedDesc_Per","PartSop_IntervalsBeyondOctaveAsc_Per","PartSop_IntervalsBeyondOctaveDesc_Per","PartSop_IntervalsDiminishedAsc_Per","PartSop_IntervalsDiminishedDesc_Per","PartSop_IntervalsMajorAll_Per","PartSop_IntervalsMajorAsc_Per","PartSop_IntervalsMinorAll_Per","PartSop_IntervalsPerfectAll_Per","PartSop_IntervalsPerfectAsc_Per","PartSop_IntervalsPerfectDesc_Per","PartSop_IntervalsWithinOctaveDesc_Per","PartSop_LargestSemitonesAsc","PartSop_LargestSemitonesDesc","PartSop_LeapsAsc_Per","PartSop_LeapsDesc_Per","PartSop_RhythmInt","PartSop_StepwiseMotionAll_Per","PartSop_SyllabicRatio","PartSop_TrimmedAbsoluteIntervallicMean","PartSop_VoicePresence","y","PartSop_LargestIntervalAll_M9","PartSop_LargestIntervalAll_P8"
-0.219306736290744,-0.634787174974075,-0.175187108798368,-0.338158419824812,1.44634533752296,-0.363719444471574,-0.177694791278601,0.60614110987299,-0.365610309614301,0.882514905436178,-0.757042409373333,-0.509094836611988,-0.111333637405503,-0.343240568801422,-0.725095935054781,0.0861443083846749,0.263427728313109,0.244766867102366,0.287916455471079,-0.332667741944475,-0.485677887357887,-0.351995644811302,-0.134459950779001,0.197165257048316,0.664860834672586,0.0789983837473126,-0.686686140552698,1.77681517202877,0.381283497266391,-0.462448774473499,-0.420969125239451,0.460757981107751,"Female",2.37697321133248,-0.826279049974474
-1.42609719515637,-0.293266237688772,-1.01836726593384,-0.394868757198856,-0.691947944416731,-0.363719444471574,-0.360627092861819,0.122059476706226,-0.345289711613971,-1.88123163651398,-0.523314700677735,-0.509094836611988,-0.683948682679009,-0.343240568801422,-0.725095935054781,0.132798161701525,0.18397193267136,0.491340278547421,-0.00409147561368963,-0.0795080708792843,-0.0397833280926404,0.408591079132455,-0.206226898869082,-0.546366012495991,-0.104494535328506,0.505922647878423,0.624063741260796,0.0798354532343166,-0.34678925559936,0.00225319203336487,0.266964657658354,-0.92600063402818,"Female",-0.420284490528342,1.20904066871265
-0.778964174150791,1.07281751145244,-1.03917990410815,-0.0401402804818708,1.25409477034611,0.430928472254363,-0.839625941957648,-0.340884832766341,0.666543124853423,-0.76793818700042,-0.757042409373333,-0.509094836611988,0.0465718177497457,-0.343240568801422,-0.725095935054781,-0.68737657960871,-0.875543824487535,-1.02395372719846,0.494717726514083,0.735790749444428,2.10822106915386,0.321319581017086,0.564508409706754,0.197165257048316,-0.104494535328506,1.17982745973858,2.17287777365433,1.40768921693175,-1.45671769972697,-1.01376041884431,1.32666497971368,-0.345370042426895,"Female",2.37697321133248,-0.826279049974474
-0.329980418627021,1.07281751145244,-0.217998021755511,0.0300065831381757,-0.577666051365164,1.2255763889803,0.421053286799333,0.266226088786045,-1.01452642020118,0.068843291249096,-0.757042409373333,-0.509094836611988,-0.208212742418694,-0.343240568801422,-0.725095935054781,0.59792561424041,0.861347342677248,1.66078997361297,1.40737299458765,-1.73574458751624,-1.1986339572778,-0.461096812206612,-0.32451617481146,1.31246216136478,-0.104494535328506,-0.451248489415038,0.33810076287335,-0.405927820549013,0.889711939654071,1.43321600973987,-0.00175403764763435,-0.947405209669995,"Female",-0.420284490528342,-0.826279049974474
-0.823878646445989,1.07281751145244,-1.74495190026669,-0.662656874406858,5.25124955979801,1.2255763889803,-0.264869948419217,-0.555580247067776,-1.19333429643408,-0.0418622183664478,-0.757042409373333,-0.509094836611988,-0.683948682679009,-0.343240568801422,2.18469916796399,-0.68737657960871,1.819441073156,2.81469312421307,0.503004081707577,-2.14601126293664,-1.875597927995,0.789287776685755,0.026769762853961,-0.546366012495991,0.28018314967204,-1.48295136120017,-0.27007557412245,5.45076612817787,1.98495030626495,0.366024665755041,-0.234643622960476,-0.532489080894347,"Female",-0.420284490528342,1.20904066871265
-1.1171108530294,-0.634787174974075,-1.14815417043786,-1.5498832712912,4.20584747207899,0.828252430617331,-0.672471359170593,-0.989928340492017,1.63970959393,-0.509296202557304,0.406682939026973,-0.509094836611988,0.827548689078987,-0.343240568801422,-0.725095935054781,1.35443981842788,-1.45888118668661,-2.11335439566427,1.56571557147857,0.300603506613455,0.349432439831608,0.0672463584052779,1.06682069205928,0.197165257048316,1.81889388967423,0.815417220308627,1.43566571333805,1.32424148481309,-1.18449944463841,-0.797363194454819,0.432561565074416,-0.273048421291625,"Female",2.37697321133248,-0.826279049974474
-1.46046017705092,-1.31782904954468,-0.229668985441479,-0.417408393536486,0.0727323693841943,-0.761043402834542,-1.02766769346189,-0.674829985341278,-0.7699232509231,-0.128722015988297,-0.757042409373333,-0.509094836611988,-0.683948682679009,-0.343240568801422,0.246745080323538,-0.68737657960871,-1.22470569149021,-0.672218172803095,0.70677600611393,0.87653520348372,1.23305571237553,1.12062380006811,-0.284545456227063,-0.546366012495991,0.664860834672586,0.2377633266217,-0.0814508334945795,-0.699468387511354,-0.119972768016651,-1.00082196170153,-0.125989729079495,-0.556771704206918,"Female",-0.420284490528342,1.20904066871265
-2.53973703350054,-2.34239186140059,-0.998003143228999,-1.36299616256072,2.68456253210684,-1.55569131956048,-1.78767566392183,-1.01063418273287,-0.195742374068075,-0.177596144596591,-0.757042409373333,-0.509094836611988,-0.683948682679009,-0.343240568801422,-0.725095935054781,-0.68737657960871,0.265789889137455,-0.338740340354856,-1.01491581978569,0.62126038550508,1.39878671742819,-0.506583789254913,0.12296563227335,-2.03342855158461,1.43421620467368,0.78188641702775,-0.244629066729476,0.833411937452041,-0.371492244097662,-1.15897753401324,-0.0238292697651895,1.10191825745169,"Female",-0.420284490528342,-0.826279049974474
0.692374332319098,-1.31782904954468,-0.952299580477577,-0.903118708659483,0.817435548717171,0.0336045138913945,-0.597720170773435,0.817829726082214,-0.159130999428571,0.654187692508277,-0.757042409373333,-0.509094836611988,-0.683948682679009,-0.343240568801422,-0.725095935054781,0.35866166738542,-1.43403993735153,-0.958927173123212,-0.0376873867610979,1.55384990350942,-0.448518644521838,-1.58232403940188,-1.69877193775883,-2.03342855158461,1.43421620467368,-0.746581719727944,-0.8982206516942,0.78228418062713,-0.775188718529031,-0.929011878444926,-1.94475548202349,0.957163818540547,"Female",-0.420284490528342,-0.826279049974474
0.185544262914267,-1.65934998682998,-0.770385200920589,0.203207184046483,1.14472533676916,0.0336045138913945,-0.235183029002783,0.266226088786045,0.0183217591053213,0.068843291249096,-0.757042409373333,-0.509094836611988,-0.683948682679009,-0.343240568801422,0.103251776039491,0.45343694479764,0.27647351450342,1.05591880229457,-0.299620679002159,-0.0365816904073967,-0.689950933467079,0.486129528833737,-0.705821786514658,-1.2898972820403,-0.104494535328506,-1.16983137286772,0.529030148981152,0.521437083721727,0.191425886666096,-1.12726293561965,-0.313182696574813,-0.73646311671993,"Female",-0.420284490528342,-0.826279049974474
