"PartSop_AbsoluteIntervallicTrimRatio","PartSop_Ambitus","PartSop_AverageDuration","PartSop_DescendingIntervallicStd","PartSop_DottedRhythm","PartSop_HighestNoteIndex","PartSop_IntervallicKurtosis","PartSop_IntervallicMean","PartSop_IntervallicTrimDiff","PartSop_IntervallicTrimRatio","PartSop_IntervalsAugmentedAsc_Per","PartSop_IntervalsAugmentedDesc_Per","PartSop_IntervalsBeyondOctaveAsc_Per","PartSop_IntervalsBeyondOctaveDesc_Per","PartSop_IntervalsDiminishedAsc_Per","PartSop_IntervalsDiminishedDesc_Per","PartSop_IntervalsMajorAll_Per","PartSop_IntervalsMajorAsc_Per","PartSop_IntervalsMinorAll_Per","PartSop_IntervalsPerfectAll_Per","PartSop_IntervalsPerfectAsc_Per","PartSop_IntervalsPerfectDesc_Per","PartSop_IntervalsWithinOctaveDesc_Per","PartSop_LargestSemitonesAsc","PartSop_LargestSemitonesDesc","PartSop_LeapsAsc_Per","PartSop_LeapsDesc_Per","PartSop_RhythmInt","PartSop_StepwiseMotionAll_Per","PartSop_SyllabicRatio","PartSop_TrimmedAbsoluteIntervallicStd","PartSop_VoicePresence","y","PartSop_LargestIntervalAll_P8"
0.642289473136018,0.71349888886145,1.91351812258642,0.227278617662471,-0.692754931648438,-1.12324297577471,-0.182312890042231,0.273318375122022,-0.00253653701918652,0.096782640980204,1.00543490097507,0.57115856837835,0.012538012042747,-0.347003611833453,0.0186394936124864,-0.185990131490618,-1.63984723817804,-1.46934219953077,0.335961656129278,1.28543696202952,0.674622770278362,-0.182373079680474,-0.727263661842374,-0.198486959680735,-0.0678350273242204,0.569191820360816,0.471278344847083,-0.446735557093956,-1.32803022988731,-0.849309982398161,0.562056577972122,0.227822119260178,"Male",0
-1.65496987117878,-0.985307989380096,-1.42457597510689,-1.76812683334903,1.14992806439264,-1.12324297577471,-0.371848587817486,-0.0863745214897415,0.185812765897688,-1.0063171994309,-0.416611141871837,-0.479306595156048,-0.285110301955917,-0.347003611833453,0.135834052335251,-0.685532410236302,1.06121244450532,0.847026717462922,0.658907143561324,-1.36786052125695,-1.12154365889803,-1.41114588658783,0.293568980439634,0.167858109624101,1.06069315452418,-1.02984383453317,-0.703635291863077,2.35100379237058,1.18008012831257,1.8963041892436,-1.46280201461738,0.355123596164695,"Female",0
-2.07222225700722,1.05326026450976,-0.438665348998662,-1.22526519851492,-0.649010566406287,2.04521119866492,-0.61498092619627,-0.110375670587368,-0.887047297302982,-0.316881210699131,0.151331313389402,-0.154410696966434,-0.695948819869541,-0.347003611833453,-0.261155029962767,0.0869788684371398,0.681561063721469,1.68853468453192,1.2653399457049,-1.51228656213084,-1.20556724477344,-0.349655290334431,-0.471459122075476,-0.56483202898557,1.06069315452418,-1.41603760438471,0.257011917611007,-0.338030155269755,1.1546445747302,3.60378629443386,-1.35786669006753,-0.191763428422161,"Female",1
0.0720721277902999,0.0339761375648314,0.607534942666622,2.75970994107309,0.978378122546123,-1.91535651938462,-1.1609465570795,0.273318375122022,-1.79004101675952,0.096782640980204,5.61754425489083,-0.479306595156048,1.66912157765764,-0.347003611833453,-0.714911633207752,5.15096886114277,-3.1528094152072,-1.0094974873222,-1.00694678114694,2.88739349526859,0.398940203998197,3.33932757893016,-2.85280804401153,-0.198486959680735,-0.0678350273242204,2.11021385080895,2.09486268307944,-0.535180657235149,-3.21863960328279,-1.27854535009453,3.23527400153456,-2.35360948575347,"Male",0
0.25550066576925,0.0339761375648314,0.131542574504538,-1.45998295134432,-0.692754931648438,0.0649273396401542,1.40043814972647,-0.0373533430758673,2.02895992232392,-2.4968004933823,-0.757345890524632,-0.479306595156048,0.960003366474013,-0.347003611833453,0.999623538849104,-0.10174024120813,0.895060322394608,-0.636001801793408,0.0285399253758951,-0.864965484274434,-0.244816116348191,-1.14186582674084,1.72288899126067,1.26689331753861,1.06069315452418,-0.181571641914069,-0.881773815998007,-0.0550308279525579,0.846919440184387,0.0393964130976582,-0.96042162088064,0.0520248416301292,"Male",0
1.1358183087209,1.73278301580638,-1.29039088385054,0.819293038835891,-0.0371919924823073,0.857040883250062,0.434533753491066,0.858444466829499,0.522630151926593,0.902615028418299,-0.326234438485856,-0.479306595156048,1.90309913035418,-0.347003611833453,-0.714911633207752,-0.685532410236302,1.25072171629871,0.391486087956035,-1.82559711333298,0.164823791998769,1.51929556370879,2.04429554915732,1.22826132396308,1.26689331753861,-0.0678350273242204,-0.211180880572202,-0.809868826087927,2.83230671585393,1.21293521224997,0.328255027047463,0.164977726450869,0.285757054695363,"Male",0
0.0727823294989382,1.05326026450976,1.89923723449367,1.03950799674361,-0.642166209939827,-0.727186203969754,0.0908117427265873,1.14420805316483,-0.420536699949421,0.397893512604718,1.55262091552849,0.553098995366278,0.000357722668884221,0.998066858039134,0.00602829945510536,1.76923838646529,-1.7260137194787,-1.21952940852893,0.88410532920997,0.774711165603446,-0.0804980341056847,0.0871035523073046,-0.651373762720225,0.167858109624101,-2.70106745163715,1.64889886927839,1.3293532766696,-0.782522534194683,-1.97305116003112,-0.570058851586771,0.99438401355349,-0.554344524604677,"Male",0
1.69624271821461,-0.645546613731787,1.13665092239192,1.74916585418364,-0.360395508579575,0.0649273396401542,-0.0281935577638603,-1.13102715851401,-1.65361987489259,0.104882044680935,0.572981527482861,-0.479306595156048,0.908084073502851,-0.347003611833453,0.115477926196025,0.445444498079021,-1.90562155906339,-0.723125371068396,0.140133765400408,1.69251593942543,0.0625010654225124,-1.16409799551931,-2.36441813972999,0.167858109624101,-0.0678350273242204,0.398790207919508,0.374592544845128,-0.844234015890076,-1.80154584716112,-1.18122403314934,1.02490758364051,1.49197577071358,"Male",0
-0.439132152832313,0.71349888886145,0.46736008076257,-0.103557826039567,-0.502074365208289,1.64915442685997,0.0108745167748721,-0.493378375673864,-1.2140536468005,-0.0155967947336988,-0.031059029882704,-0.479306595156048,-0.25809119221924,-0.347003611833453,-0.714911633207752,0.858098234896773,1.30041449934567,1.75073258666731,1.04097202112507,-1.97989250185234,-1.38083224556685,-0.538501210940418,-0.0297160622068659,0.167858109624101,-0.0678350273242204,-0.656751385389405,-0.197334448679956,-0.758499753005119,1.34424455109435,1.2574993510149,-1.32836254460108,-0.27294462874668,"Female",0
-0.434337881760992,-0.645546613731787,4.84775524057729,3.27485393213958,-0.692754931648438,-2.31141329118957,-1.11860103831334,1.13190735149756,-4.29263436595687,-0.598480236582791,-0.188010851462113,-0.479306595156048,-0.695948819869541,-0.347003611833453,-0.714911633207752,-0.685532410236302,-1.79558787928596,2.03074530845265,-3.37391264222083,4.16830650429348,3.4136787106111,4.32202680210367,-4.55327812044627,-0.56483202898557,-0.0678350273242204,0.734987598025839,1.72182085786673,-1.30122660091466,-2.35884572296845,-1.25981915322613,2.90143325570322,0.482004730660452,"Male",1
