"PartSop_AbsoluteIntervallicTrimRatio","PartSop_Ambitus","PartSop_AscendingIntervallicMean","PartSop_AverageDuration","PartSop_DescendingIntervallicStd","PartSop_DottedRhythm","PartSop_HighestNoteIndex","PartSop_IntervallicKurtosis","PartSop_IntervallicMean","PartSop_IntervallicTrimDiff","PartSop_IntervallicTrimRatio","PartSop_IntervalsAugmentedAsc_Per","PartSop_IntervalsAugmentedDesc_Per","PartSop_IntervalsBeyondOctaveAsc_Per","PartSop_IntervalsBeyondOctaveDesc_Per","PartSop_IntervalsDiminishedAsc_Per","PartSop_IntervalsDiminishedDesc_Per","PartSop_IntervalsMajorAll_Per","PartSop_IntervalsMajorAsc_Per","PartSop_IntervalsMinorAll_Per","PartSop_IntervalsPerfectAll_Per","PartSop_IntervalsPerfectAsc_Per","PartSop_IntervalsPerfectDesc_Per","PartSop_IntervalsWithinOctaveDesc_Per","PartSop_LargestSemitonesAsc","PartSop_LargestSemitonesDesc","PartSop_LeapsAsc_Per","PartSop_LeapsDesc_Per","PartSop_RhythmInt","PartSop_StepwiseMotionAll_Per","PartSop_SyllabicRatio","PartSop_TrimmedAbsoluteIntervallicStd","PartSop_VoicePresence","y","PartSop_LargestIntervalAll_M9","PartSop_LargestIntervalAll_P8"
0.253682976002621,0.659264771333767,0.106753502818808,-1.0147294622609,0.872391870465622,-0.682687600631176,0.8402607633159,-0.181585999870844,-0.470179937128591,-0.737970578911391,-0.169585383104365,0.641125087836979,0.170914982037018,1.0330067109081,-0.348855576764399,-0.729241391317236,-0.686018256098117,-0.0487732682862044,-0.229729970485833,-0.788037166882229,0.638028001071267,1.91597005188065,0.217633407698254,0.0274910489700076,0.141737440189316,-0.0563501715402816,0.0150724311064455,-0.385159426090688,0.0421781707514665,0.189397928822166,-0.810278096683786,0.529462784294983,0.713617461100089,"Masculine",2.46477033753409,-0.815343852080624
0.464822564960843,-0.00971889097789317,0.283106155895494,1.18230441738758,-0.0697801179401128,-0.682687600631176,0.0515614559307501,1.35444228685106,0.280200037121467,0.488451662887596,0.0772867205327357,-0.154061672328315,-0.495576129850747,0.053248001824071,1.09460645170335,0.0460180607642403,-0.686018256098117,-0.287077573900997,-0.875881707041667,-0.341135551732487,0.619165972732326,0.0379396058833576,-0.397950954830727,0.0200787799753839,0.141737440189316,-1.90338357202729,0.38028454631543,-0.530479200966835,-1.00874777822233,-0.403115020857977,-0.187235409810438,-0.409277472592755,0.0187192127490025,"Masculine",2.46477033753409,-0.815343852080624
0.63584765157911,-0.678702553289553,0.0183710200544886,0.839265140916655,0.725926384767343,-0.287255640963429,-1.52583715883955,0.145940751857147,-0.569114416492187,-0.35532579488294,-0.24028812658673,0.0321086742720553,1.0131542573029,0.282630616817547,1.53672159632531,-0.729241391317236,-0.686018256098117,-0.115998018969125,-0.259988735262504,0.145151237360589,0.085857806065439,0.219709707331095,-0.482763465427267,-0.144828230437299,0.141737440189316,-1.16457021183248,0.219531951994221,-0.43743733532055,-0.579448330301384,0.0262796238771462,-0.157258251198136,0.22775023123783,0.243101984694248,"Masculine",2.46477033753409,-0.815343852080624
-0.631926226397414,0.659264771333767,-0.187274835511349,1.28522770835198,0.373033810901296,-0.682687600631176,0.8402607633159,-0.656023430520464,-0.860704664871809,-0.948103708196029,-0.0444225632073188,-0.22859095286189,0.517780928550816,-0.695663449777147,0.917615194806759,-0.0490410001176831,0.690615581796587,-1.28368319174646,-0.91645595674755,1.11297116923024,0.466028317717362,0.310842401244949,-0.581783362836398,-0.664918636795129,-0.577986692575284,-0.795163531735083,1.34003058325575,0.499199234435153,-0.830517733583235,-1.1696927498834,-0.711178291696337,0.210879788945141,0.380460497215098,"Masculine",-0.405389858147055,1.22548651706663
-1.05855103291907,0.993756602489597,-0.423313527801535,-1.35497889184415,0.534192224953508,-0.682687600631176,0.445911109623325,-0.855279642745817,0.978985126626694,-1.28898791740195,0.168308658628862,-0.761889360235484,-0.495576129850747,-0.695663449777147,-0.348855576764399,-0.729241391317236,-0.686018256098117,0.332155948681568,0.724172751863922,-0.336564425673822,0.0963056181649068,1.06757379735507,2.61457161083648,0.165335655969711,-0.577986692575284,-0.0563501715402816,1.02689581986819,0.0286072187092225,0.306610494042414,0.353766205033161,-0.570953329690324,0.0686991218814613,0.648588700211262,"Masculine",-0.405389858147055,1.22548651706663
-1.38172241050449,-0.678702553289553,-0.233304017777779,-0.80187983681834,0.441632333426768,-0.279314140388384,-2.70888611991728,-1.17677005253912,0.280200037121467,-1.07077299458824,0.0772867205327357,-0.0162873964026896,0.212808709069962,-0.695663449777147,-0.348855576764399,-0.253748927373931,-0.0444631849776646,-0.136502801331054,0.570360305571475,-0.343142158863885,0.383460206561308,1.86332689893624,2.49616727860863,0.0752260612953534,-0.577986692575284,-0.0563501715402816,0.69417373147176,0.942651025497335,-0.338945228133795,-0.0130214788731302,-0.297476812129115,0.545301006722403,-0.737440978989537,"Masculine",-0.405389858147055,1.22548651706663
0.659634264713245,-0.00971889097789317,1.04227574526382,-1.32958582937815,0.558796033612526,-0.682687600631176,0.0515614559307501,-0.409572218912034,0.716813202534952,0.960679885010376,1.36044447356646,-0.761889360235484,-0.495576129850747,0.00842264486691803,-0.348855576764399,-0.000384329798300368,-0.686018256098117,0.244048276079385,-0.243484165831097,0.800213796542025,-0.635093815018785,-0.222164121764918,0.686911723606987,1.23164593333631,1.22132363933622,-0.0563501715402816,-0.174316560349047,0.00107830667779908,0.960997395904661,0.638665847143931,0.826397868583889,1.17851848749377,0.120950445315511,"Masculine",-0.405389858147055,-0.815343852080624
-0.304596095728817,0.993756602489597,0.139757404969622,0.484883424397487,0.308191763751831,-0.682687600631176,-0.7371378514544,-0.0947394913480099,0.676332511701914,-0.016660404164027,0.94690742151757,0.793505464978623,0.48959483818468,1.85956290694435,-0.348855576764399,-0.0679604811974059,0.206210650758141,-0.324943612107686,0.208073961594548,0.799042540143734,-0.319849419275403,-0.170120952621454,1.01569576376919,0.0072392328965304,0.861461572953916,-0.0563501715402816,1.0967345088961,1.40670497849926,-1.01077823558654,-0.748640934351324,0.281304142626998,0.192683100830194,-0.892595863837578,"Masculine",-0.405389858147055,-0.815343852080624
0.238272139730277,-0.00971889097789317,0.991479075243356,-0.450164283649204,-0.868156938532422,-0.682687600631176,0.0515614559307501,-0.380846941171674,0.66462165448424,1.90013471080537,2.07415284582732,-0.761889360235484,-0.495576129850747,-0.695663449777147,-0.348855576764399,-0.0875099168436227,0.396296693574883,2.01618917840429,-0.492114523934205,-0.702866464557062,-1.49439993059028,0.615211542460569,-1.00090771755388,2.6479698947715,-0.577986692575284,-0.0563501715402816,0.517721553395635,-1.74469380102725,-0.439800596145508,1.68442405524703,1.1814821615592,-0.7160575136124,-0.976165221251894,"Masculine",-0.405389858147055,1.22548651706663
-0.333045626868288,0.324772940177937,-1.18649025174921,-0.16791718521834,1.27591372649246,-0.682687600631176,-0.7371378514544,-0.575999567171749,0.280200037121467,-1.99085657599626,0.0772867205327357,-0.761889360235484,-0.495576129850747,-0.695663449777147,-0.348855576764399,-0.729241391317236,0.778400927981176,0.633666812421967,2.87326135004604,-0.965692021377797,0.0775876949694357,0.143366264723047,1.60105626703836,-2.04794426952406,-0.577986692575284,-0.0563501715402816,-0.751873010832403,1.47187968654711,-0.639853416441755,-0.0908008660787,1.08355242401445,0.140802638263028,-1.40988269512863,"Masculine",-0.405389858147055,1.22548651706663
